step,count_supply,gov_wealth,construction_wealth,company_wealth,bank_wealth,calculate_houses_prices_perm2,supply_volume,demand_volume,calculate_prices_in_supply,irs,vat,irc,subsidyRate,salaryRate,births,breakups,deaths,children_leaving_home
964,956,7.142102956224348e7,3.1514897683835264e7,3.1947612316078912e7,8.783742109741658e7,1239.5792672984119,956,798,17224.041504414658,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3358,119,1889,3599
965,956,7.151813224547042e7,3.1514897683835264e7,3.1902312536533125e7,8.783805944820493e7,1239.5792672984119,956,801,17053.087700249147,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3360,119,1890,3605
966,956,7.160960476068205e7,3.1514897683835264e7,3.1853977642272413e7,8.783869779899329e7,1239.5792672984119,956,804,16883.84343412533,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3363,119,1890,3609
967,959,7.170907793302643e7,3.1514897683835264e7,3.18097197175794e7,8.783923572736663e7,1239.5792672984119,959,805,17038.670260472965,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3367,119,1894,3613
968,962,7.18026335944133e7,3.1514897683835264e7,3.1762339632533133e7,8.783977365573996e7,1239.5792672984119,962,805,17264.54150935098,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3370,119,1899,3620
969,963,7.217991714101993e7,3.1514897683835264e7,3.171353821621211e7,8.78403115841133e7,1239.5792672984119,963,807,17194.085194886484,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3371,119,1903,3622
970,963,7.199544347425619e7,3.1514897683835264e7,3.1666359044998944e7,8.784084951248664e7,1239.5792672984119,963,805,17023.34371988466,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3372,119,1905,3628
971,964,7.20929594734069e7,3.1514897683835264e7,3.161624746069869e7,8.784138744085997e7,1239.5792672984119,964,807,16919.652699405022,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3149999999999994,3375,119,1907,3632
972,965,7.219074853400114e7,3.1514897683835264e7,3.1565800757057592e7,8.784183698488504e7,1239.5792672984119,965,808,16851.232901765987,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3376,119,1909,3636
973,968,7.222212486290036e7,3.1514897683835264e7,3.1582394729683965e7,8.78422865289101e7,1239.5792672984119,968,810,17017.190447006335,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3377,119,1911,3636
974,969,7.225719859074171e7,3.1514897683835264e7,3.1602275550917156e7,8.784273607293516e7,1239.5792672984119,969,809,16897.744013596606,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3379,119,1912,3636
975,970,7.228608587108062e7,3.1514897683835264e7,3.162058774555596e7,8.784318561696023e7,1239.5792672984119,970,808,16850.695680085933,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3381,119,1914,3638
976,971,7.231571837514208e7,3.1514897683835264e7,3.1639611587016705e7,8.784363516098529e7,1239.5792672984119,971,808,16782.413039738956,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3383,119,1916,3638
977,971,7.239218198070124e7,3.1514897683835264e7,3.1658417959021527e7,8.784408470501035e7,1239.5792672984119,971,807,16615.762956715404,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3388,119,1918,3642
978,971,7.237638121483012e7,3.1514897683835264e7,3.1679836101900272e7,8.784453424903542e7,1239.5792672984119,971,807,16450.779374522095,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3393,119,1919,3644
979,972,7.240460390793651e7,3.1514897683835264e7,3.1699975709660374e7,8.784498379306048e7,1239.5792672984119,972,806,16411.49146598183,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3395,119,1922,3647
980,973,7.243266973362651e7,3.1514897683835264e7,3.172205967137936e7,8.784543333708555e7,1239.5792672984119,973,806,16378.674211598154,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3399,119,1925,3649
981,975,7.246050438686076e7,3.1514897683835264e7,3.1746064077025555e7,8.784588288111061e7,1239.5792672984119,975,805,16422.533854160152,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3402,119,1928,3653
982,975,7.248756308045484e7,3.1514897683835264e7,3.1767748691019252e7,8.784633242513567e7,1239.5792672984119,975,804,16260.093131003176,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3407,120,1930,3656
983,975,7.251738838118288e7,3.1514897683835264e7,3.1790161563613318e7,8.784678196916074e7,1239.5792672984119,975,807,16099.276815077754,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2949999999999994,3408,120,1931,3656
984,975,7.258480978730725e7,3.1514897683835264e7,3.1763417942905515e7,8.78472315131858e7,1239.5792672984119,975,805,15940.06866231159,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3411,120,1933,3658
985,975,7.265554005311787e7,3.1514897683835264e7,3.173894236177178e7,8.784768105721086e7,1239.5792672984119,975,804,15782.452591073094,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3414,120,1935,3660
986,974,7.272796747032756e7,3.1514897683835264e7,3.1714907255144626e7,8.784813060123593e7,1239.1640269098662,975,805,15626.88991716754,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3418,120,1935,3664
987,974,7.27962873311147e7,3.1514897683835264e7,3.16853925187621e7,8.784858014526099e7,1239.1640269098662,974,804,15472.407465634486,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3420,120,1937,3664
988,974,7.287152823455556e7,3.1514897683835264e7,3.1660803251329254e7,8.784902968928605e7,1239.1640269098662,974,803,15319.469838616733,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3422,120,1938,3667
989,976,7.294318844181015e7,3.1514897683835264e7,3.1635715371460013e7,8.784947923331112e7,1239.1640269098662,976,803,15431.87703543501,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3424,120,1942,3669
990,976,7.30160032570295e7,3.1514897683835264e7,3.161128506658933e7,8.784992877733618e7,1239.1640269098662,976,804,15279.064412621641,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3427,120,1942,3671
991,978,7.308778064493746e7,3.1514897683835264e7,3.158696015232316e7,8.785037832136124e7,1239.1640269098662,978,804,15249.374435635513,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3430,120,1945,3671
992,980,7.315951324568437e7,3.1514897683835264e7,3.156748557951551e7,8.78508278653863e7,1239.1640269098662,980,800,15385.325832725532,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3432,121,1950,3671
993,982,7.322772036333244e7,3.1514897683835264e7,3.1547504033779375e7,8.785121361455643e7,1239.1640269098662,982,801,15490.889127199904,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3433,121,1953,3673
994,983,7.329653864923775e7,3.1514897683835264e7,3.152672662883368e7,8.785159936372656e7,1239.1640269098662,983,800,15471.447193978845,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3434,122,1955,3675
995,983,7.336458109833246e7,3.1514897683835264e7,3.1502525549947828e7,8.785198511289668e7,1239.1640269098662,983,803,15318.243403626042,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3099999999999994,3438,122,1955,3681
996,986,7.343161572279035e7,3.1514897683835264e7,3.147886665768342e7,8.78523708620668e7,1239.1640269098662,986,805,15583.387356092044,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3441,123,1958,3681
997,987,7.343973934141749e7,3.1514897683835264e7,3.1520757323168244e7,8.785275661123693e7,1239.1640269098662,987,804,15530.463762690653,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3445,123,1962,3687
998,989,7.34498478943116e7,3.1514897683835264e7,3.156171020091365e7,8.785311644960813e7,1239.1640269098662,989,807,15677.919167277974,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3449,123,1964,3691
999,991,7.346190365999655e7,3.1514897683835264e7,3.1601623903365932e7,8.785347628797933e7,1239.1640269098662,991,808,15759.149783928904,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3451,123,1967,3693
1000,993,7.34742740962642e7,3.1514897683835264e7,3.1643177358457863e7,8.785378415921049e7,1239.1640269098662,993,806,15838.080827305952,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3455,123,1972,3695
1001,992,7.348314820896366e7,3.1514897683835264e7,3.1686355644605312e7,8.785409203044164e7,1238.8891474392633,993,804,15696.212804595043,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3460,123,1975,3698
1002,993,7.348761971378502e7,3.1514897683835264e7,3.1726993988488995e7,8.78543999016728e7,1238.8891474392633,993,805,15656.53239792215,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3464,123,1976,3700
1003,993,7.349579184720775e7,3.1514897683835264e7,3.1769778350311946e7,8.785470777290395e7,1238.8891474392633,993,804,15501.29637907889,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3467,123,1978,3700
1004,994,7.349502631836656e7,3.1514897683835264e7,3.181159869416678e7,8.78550156441351e7,1238.8891474392633,994,802,15477.222767989017,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3470,123,1981,3706
1005,995,7.350037642324282e7,3.1514897683835264e7,3.1857060971019693e7,8.785532351536626e7,1238.8891474392633,995,804,15493.985765896747,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3471,124,1983,3712
1006,996,7.350780704822236e7,3.1514897683835264e7,3.1902325890028547e7,8.785563138659741e7,1238.8891474392633,996,807,15424.548874193366,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3475,124,1985,3712
1007,996,7.351389860213812e7,3.1514897683835264e7,3.1947565922048084e7,8.785593925782856e7,1238.8891474392633,996,806,15271.31242159601,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.28999999999999937,3481,124,1986,3712
1008,997,7.360122161969939e7,3.1514897683835264e7,3.1891127743863672e7,8.785624712905972e7,1238.8891474392633,997,804,15223.79628905771,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3485,124,1989,3714
1009,998,7.364671292695342e7,3.1514897683835264e7,3.1888906680699766e7,8.785655500029087e7,1238.8891474392633,998,803,15281.907466120869,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3486,125,1991,3714
1010,999,7.369449891286947e7,3.1514897683835264e7,3.188807819387265e7,8.785686287152202e7,1238.8891474392633,999,805,15303.133348024767,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3487,125,1992,3718
1011,999,7.376508943385734e7,3.1514897683835264e7,3.1887297941971708e7,8.785717074275318e7,1238.8891474392633,999,807,15151.993906436408,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3491,125,1993,3721
1012,1000,7.38887200883767e7,3.1514897683835264e7,3.1886037832655374e7,8.785747861398433e7,1238.8891474392633,1000,807,15136.973493404666,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3494,125,1995,3723
1013,1002,7.384296137015954e7,3.1514897683835264e7,3.1884595823298562e7,8.785778648521549e7,1238.8891474392633,1002,806,15226.605547375884,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3498,125,1999,3730
1014,1002,7.389188141194783e7,3.1514897683835264e7,3.1882391419999734e7,8.785809435644664e7,1238.6773525447575,1003,807,15186.578717825336,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3499,125,2003,3730
1015,1003,7.3992232094875e7,3.1514897683835264e7,3.1884004245086253e7,8.785840222767779e7,1238.6773525447575,1003,804,15130.3911829595,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3500,126,2007,3732
1016,1005,7.405488144269265e7,3.1514897683835264e7,3.1884831366055835e7,8.785871009890895e7,1238.6773525447575,1005,804,15259.23336611274,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3507,126,2010,3733
1017,1006,7.403175750327773e7,3.1514897683835264e7,3.1887048491515767e7,8.78590179701401e7,1238.6773525447575,1006,803,15198.980355480968,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3510,126,2013,3737
1018,1007,7.407528258929321e7,3.1514897683835264e7,3.1891130490371216e7,8.785932584137125e7,1238.6773525447575,1007,803,15151.213997256926,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3514,126,2016,3739
1019,1008,7.411932251477085e7,3.1514897683835264e7,3.1895650452715296e7,8.78596337126024e7,1238.3280655901124,1009,804,15278.236489153307,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3049999999999994,3515,126,2018,3743
1020,1008,7.416234354047844e7,3.1514897683835264e7,3.189751775724472e7,8.785994158383356e7,1238.3280655901124,1008,804,15126.867814737952,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3516,126,2019,3744
1021,1009,7.424886092330375e7,3.1514897683835264e7,3.185421141126805e7,8.786024945506471e7,1238.3280655901124,1009,804,15103.472675602881,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3522,126,2021,3748
1022,1010,7.433463724663748e7,3.1514897683835264e7,3.1810101277438458e7,8.786055732629587e7,1238.3280655901124,1010,804,15059.41573305591,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3526,126,2024,3754
1023,1012,7.442031596922106e7,3.1514897683835264e7,3.176914959340778e7,8.786086519752702e7,1238.3280655901124,1012,805,15099.59959632669,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3529,127,2027,3754
1024,1014,7.450960258660986e7,3.1514897683835264e7,3.1726479382660005e7,8.786117306875817e7,1238.3280655901124,1014,808,15175.332192867643,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3532,127,2028,3756
1025,1015,7.460081618079124e7,3.1514897683835264e7,3.1682160926190972e7,8.786148093998933e7,1238.3280655901124,1015,808,15095.969433627683,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3533,127,2030,3762
1026,1016,7.46886032274719e7,3.1514897683835264e7,3.163572188471708e7,8.786178881122048e7,1238.3280655901124,1016,809,15057.268587973213,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3537,127,2033,3764
1027,1016,7.4780753165478e7,3.1514897683835264e7,3.1590304088430595e7,8.786209668245164e7,1238.3280655901124,1016,807,14907.965587132845,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3542,127,2036,3773
1028,1016,7.48721104623781e7,3.1514897683835264e7,3.154190349617485e7,8.786240455368279e7,1238.3280655901124,1016,807,14760.15561630089,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3545,127,2041,3777
1029,1017,7.5584393090314e7,3.1514897683835264e7,3.149559497474861e7,8.786271242491394e7,1238.3280655901124,1017,809,14729.454203638235,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3546,127,2044,3777
1030,1017,7.505730895612243e7,3.1514897683835264e7,3.1448717573241543e7,8.78630202961451e7,1238.3280655901124,1017,808,14583.472345967637,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3548,127,2044,3778
1031,1018,7.514419807480296e7,3.1514897683835264e7,3.140225891556037e7,8.786326277665085e7,1238.3280655901124,1018,805,14563.435620914148,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.3199999999999994,3551,128,2048,3783
1032,1018,7.523476237008439e7,3.1514897683835264e7,3.135809740497946e7,8.78635052571566e7,1238.3280655901124,1018,808,14419.201068241353,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3554,128,2050,3785
1033,1020,7.526105953966211e7,3.1514897683835264e7,3.138039455160196e7,8.786374773766235e7,1238.3280655901124,1020,806,14501.489431955875,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3562,129,2054,3787
1034,1023,7.528488003794661e7,3.1514897683835264e7,3.1402293710025914e7,8.78639902181681e7,1238.3280655901124,1023,807,14741.323585913051,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3567,129,2058,3788
1035,1024,7.53092020842259e7,3.1514897683835264e7,3.1425635207365394e7,8.786419495820475e7,1238.3280655901124,1024,807,14715.888953227695,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3568,129,2060,3788
1036,1026,7.536941618610461e7,3.1514897683835264e7,3.1451239663186256e7,8.786436615166181e7,1238.3280655901124,1026,803,14814.965482674557,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3568,129,2067,3794
1037,1028,7.53560531920435e7,3.1514897683835264e7,3.1477002494025465e7,8.786452111565317e7,1238.3280655901124,1028,805,14867.614824291699,0.8200000000000004,0.6700000000000004,0.2,0.47999999999999954,0.2999999999999994,3571,129,2069,3796
